"Bischoff_2a_T4","Thu Nov 23 15:59:18 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
47.48,600,5801,400,4200,7401,1500,0,0,56263,400,4700,1800,400,1800,500,100,100,1000,0,100,0,0,1900,0,0,80128,2313159,7340026,0,0,0,0,0,0,0,0,0,0,0,0,0,67090,0,200,0,80128,0,200
48.01,700,5801,400,5401,6501,2500,0,100,60674,900,3700,1600,400,3200,1000,100,0,1000,200,0,0,0,300,0,0,83138,2016877,5524858,100,100,0,0,0,0,0,0,0,0,100,0,0,67391,0,100,0,83138,0,100
48.53,900,7001,300,4200,8001,2000,200,100,60172,1200,5701,1500,400,2100,800,0,300,1700,0,0,0,0,800,0,0,59671,2143852,4759364,0,0,0,0,100,0,0,0,0,0,0,0,0,49850,0,100,0,59671,0,100
49.06,800,7301,200,5000,7601,2400,0,100,58969,1700,4500,1300,300,2200,1200,200,100,1700,400,200,0,0,1200,0,0,43638,1720620,4093234,200,0,0,0,0,0,0,0,0,0,0,0,0,57065,100,0,0,43638,0,0
49.59,700,6901,400,4200,5601,1900,0,0,53858,700,5101,800,600,1700,1100,200,0,600,100,0,0,0,700,0,0,46643,1438493,3526414,100,0,0,0,0,0,0,0,0,0,100,100,0,31620,0,100,0,46643,0,100
50.11,1200,7601,400,3700,7801,2400,0,0,62979,500,3900,800,700,2100,1600,200,200,1200,100,0,0,0,400,0,0,37728,1032594,2846350,100,0,0,0,100,0,0,100,0,0,0,0,0,29517,0,400,0,37728,0,400
50.64,700,7801,100,4500,7001,2600,0,0,57466,900,5501,1600,300,2200,1300,0,0,1200,400,0,0,0,600,0,0,48547,1114076,2945518,0,0,0,0,0,0,0,0,0,0,0,100,0,25713,100,100,0,48547,0,100
51.16,700,6701,300,5301,5301,2700,0,0,59170,1300,4900,1200,100,2000,1200,100,100,1800,500,0,0,0,700,0,0,29918,866149,2832184,0,0,0,0,0,100,0,0,0,0,0,0,0,33923,200,0,0,29918,100,0
51.68,1000,7401,300,6101,8802,900,0,0,55261,700,4700,1000,100,2400,1300,100,0,1300,100,100,0,100,400,0,0,29217,828401,2832184,0,0,0,0,0,0,0,0,0,0,0,100,0,22910,0,0,0,29217,0,0
52.21,700,6801,300,4400,5701,1800,0,200,58669,1200,4500,900,100,2000,1000,0,200,700,0,100,0,0,500,100,0,29317,465331,1514936,0,0,0,0,0,0,0,0,0,0,0,0,0,20208,0,0,0,29317,0,0
52.73,800,6201,100,3200,7801,2100,0,0,60674,1700,5000,800,300,1400,800,200,0,700,200,200,0,0,400,0,0,22310,630655,2378882,0,100,0,0,0,0,0,100,100,0,0,0,0,20709,0,200,0,22310,0,200
53.25,800,7601,200,4000,8001,1500,0,300,57366,900,5301,1200,300,2500,1400,200,300,700,300,0,0,0,100,0,0,20208,598786,1868987,0,0,0,0,0,0,0,0,0,0,0,100,0,20909,0,0,0,20208,0,0
53.77,500,5901,200,3600,6301,1800,0,0,58268,1300,5601,700,200,2400,1200,200,0,900,0,0,0,0,300,0,100,16405,394793,1557421,0,0,0,100,0,0,0,0,0,0,0,0,0,11603,0,0,100,16405,0,0
54.29,800,7401,800,4400,7001,1800,0,0,55061,700,4300,1200,400,2300,500,0,0,700,300,0,0,0,200,0,0,29718,492504,1359165,0,0,0,0,100,0,0,0,0,0,100,0,0,16205,0,200,0,29718,0,200
54.82,600,6901,200,3800,6401,1400,0,100,54058,1200,4000,2200,200,1700,900,100,600,800,100,0,0,0,100,0,0,18707,352062,1642390,0,0,0,0,0,0,0,0,0,0,0,0,0,9302,0,0,0,18707,0,0
55.34,1100,7901,300,3200,7101,2200,0,0,61175,1000,4800,600,400,2400,700,200,100,900,400,100,0,0,100,0,0,9602,269950,1061803,0,0,0,0,0,0,0,0,0,0,0,0,0,10202,0,0,0,9602,0,0
55.86,900,6501,700,4100,6001,1400,0,200,52255,1100,4900,1200,200,2400,1700,0,100,1400,200,300,0,0,100,0,0,13904,224907,863576,0,0,0,0,0,0,0,0,0,0,0,0,0,11102,100,0,0,13904,0,0
56.38,200,6801,600,4300,9002,1500,0,0,52355,700,4000,800,200,3000,500,100,100,1400,200,0,0,0,100,0,0,10202,309909,920211,0,0,0,0,0,0,0,0,0,0,0,0,0,12203,100,100,0,10202,0,100
56.91,1300,5801,300,3900,7901,2000,0,0,58969,1000,4500,700,0,1900,1700,100,0,900,200,0,0,0,200,0,0,12103,275813,651202,0,100,0,0,0,0,0,0,0,0,0,0,0,8702,0,100,0,12103,0,100
