"NIST610-6","Thu Nov 23 17:15:15 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
39.62,138281,2752632,21409,15305,1760370,368191,21009,352772,254186,26314,378240,9502,234797,52054,61075,63380,220871,116571,62979,737418,1199607,1189857,533022,888617,81232,1142210,138583,333915,391339,1627292,1893059,1943519,277734,360379,1216914,350439,2442565,617636,585067,692151,2088759,232173,414101,2493879,81232,1142210,360379,2493879
40.15,141801,2846302,19408,15105,1902216,406783,24312,362002,271466,26514,393574,10502,244591,51553,64684,60072,219056,117676,65686,762452,1183569,1164295,556731,851560,80028,1102590,129334,335233,364640,1498291,1765408,1756512,263178,321960,1113456,344964,2293816,560718,526180,617022,1920217,205541,381489,2277413,80028,1102590,321960,2277413
40.67,129635,2714590,19207,13404,1735841,360988,19908,331584,255499,25413,370221,7701,233788,54860,61977,57566,200904,107531,57466,671807,1066472,1087343,489955,777608,73508,1020825,120892,313858,349628,1429112,1685890,1732950,249337,313959,1068037,317402,2191958,543034,530367,602268,1924531,211087,396317,2407715,73508,1020825,313959,2407715
41.19,138784,2915652,20709,15205,1877445,410442,25613,385550,283094,27215,419185,10102,260450,60573,66889,64383,232981,127725,66990,782250,1208206,1213976,538641,872773,81232,1099456,137477,334523,377022,1484398,1725672,1807459,251357,329761,1071897,335537,2153414,538743,512908,597250,1842267,199795,376819,2166800,81232,1099456,329761,2166800
41.71,124308,2512624,17506,15705,1576487,340605,17206,327025,245399,22910,354698,9802,229347,45441,60874,56664,189818,101706,56063,680025,1038219,1030927,466105,734432,71302,1005315,119384,305556,323378,1302362,1586704,1610879,244086,297560,985863,305860,2041158,516480,498317,572071,1778488,212298,381793,2184550,71302,1005315,297560,2184550
42.23,132249,2580659,15905,15705,1633370,343139,21810,336854,240451,26714,368800,8401,226723,46543,56664,55963,203525,106928,55762,682182,1059484,1093086,492300,805263,74411,1043430,128630,318010,360075,1396758,1695082,1697434,253479,308998,1032698,318212,2132968,540889,503316,624299,1898876,206348,393472,2278725,74411,1043430,308998,2278725
42.75,132953,2641110,19107,14404,1719144,372454,22310,347498,260955,27215,380473,8301,241763,49850,61776,56764,215323,109138,61977,708191,1133005,1118577,495869,811149,77018,1060110,127725,320744,355713,1442764,1701068,1658336,236110,312136,1032906,299584,2077583,513725,485366,595714,1760584,197174,356828,2108845,77018,1060110,312136,2108845
43.27,121394,2469641,15805,14004,1605019,330369,17906,314162,236917,22810,330065,8501,211289,46643,56263,53858,195864,97189,56965,674272,1063239,1056356,488221,823338,80028,1089431,124409,328747,363017,1439271,1694440,1742801,246105,312136,1092250,332294,2230886,519339,508418,623479,1887135,205945,371236,2186075,80028,1089431,312136,2186075
43.79,130339,2564076,18107,14804,1700534,350338,23011,320542,251155,25013,355713,9902,234797,50852,61275,51653,194353,106727,53658,670266,1072627,1003338,474154,776783,73207,1012912,124509,312035,341415,1388835,1592878,1632944,238734,308492,1029364,306467,2145364,510255,492198,585272,1794793,209776,377428,2206454,73207,1012912,308492,2206454
44.32,131545,2592826,18307,12103,1671682,352772,18307,316997,248125,22510,360582,7801,220266,49649,55361,48747,189012,106727,57065,685470,1055209,1014786,472320,775546,70900,1010414,114863,296953,331280,1368667,1560212,1623774,227632,300192,982951,300698,2009112,503724,482920,552335,1708554,193042,362104,2090713,70900,1010414,300192,2090713
